wn_synset,bn:id,pos,lemmata EN,definition,lemmata FR,is it related to music?
,bn:16648281n,,greek_music_in_israel,Greek music in Israel is very popular and Greek musicians often visit Israel while on world tours.,musique_grecque_en_israel,YES
,bn:16711324n,,"grass_dance, grass_dancer, rainbow_crow",The Grass dance or Omaha dance is a style of modern Native American men's pow wow dancing originating in the warrior societies on the Northern Great Plains.,grass_dance,YES
,bn:03120526n,,"goje, nyanyeru, gonje","The goje is one of the many names for a variety of one or two-stringed fiddles from West Africa, almost exclusively played by ethnic groups inhabiting the Sahel and Sudan sparsely vegetated grassland belts leading to the Sahara.",goje,YES
,bn:02281252n,,"glam_punk, mock_rock, glamcore","Glam punk is a term used retrospectively to describe a short lived trend for bands which produced a form of proto-punk that incorporated elements of glam rock, initially in the early to mid-1970s.",mock_rock,YES
,bn:03599067n,,gibson_les_paul_bass,"The Gibson Les Paul bass is a bass guitar first manufactured by Gibson in 1969, just after the relaunch of the Les Paul guitar in 1968.",basse_gibson_les_paul,YES
,bn:14661071n,,ghost_band,"A ghost band is, in the case of big band jazz, a band that performs under the original name of a deceased leader.",ghost_band,YES
,bn:03481994n,,"gamelan_gong_gede, gong_gede","Gamelan gong gede, meaning ""gamelan with the large gongs"", is a form of the ceremonial gamelan music of Bali, dating from the court society of the fifteenth and sixteenth centuries, associated historically with public ceremonies and special occasions such as temple festivals.",gamelan_gong_gede,YES
,bn:03442063n,,"gagok, kagok",Gagok is a genre of Korean vocal music for mixed female and male voices.,gagok,YES
,bn:03516361n,,gaana,"Gaana is a style of Tamil music, originating in the local regions of Chennai in India.",gaana,YES
,bn:02314763n,,"g_run, g-run, flatt_run","In bluegrass and other music, the G run, or Flatt run, is a stereotypical ending used as a basis for improvisation on the guitar.",G-run,YES
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",basse_fuzz,YES
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",fuzz_bass,YES
,bn:16146539n,,fusiles,"Fusiles, also known as arte de fusil was a shift in the Mexican music industry towards more exact covers of foreign rock.",fusiles,YES
,bn:03651803n,,"fungi, scratch_band, music_of_the_british_virgin_islands:_fungi, quelbe",Fungi is the name given to the local musical form of the British Virgin Islands.,fungi,YES
,bn:03496758n,,french-canadian_music,"French Canadian music is music derived from that brought by the early French settlers to what is now Quebec and other areas throughout Canada, or any music performed by the French Canadian people.",musique_française-canadienne,YES
,bn:14530632n,,"french_electronic_music, french_electro","French electronic music, a panorama of French music that employs electronic musical instruments and electronic music technology in its production.",musique_éléctronique_française,YES
,bn:02150559n,,"free_time, free_meter, ametric, free_metre",Free time is a type of musical meter free from musical time and time signature.,temps_non_mesuré,YES
,bn:15737483n,,"fragmentation, fragment, musical_fragment","In music composition, fragmentation is the use of fragments or the ""division of a musical idea ",fragmentation,YES
,bn:02963853n,,"formula_composition, standard","Formula composition is a serially derived technique encountered principally in the music of Karlheinz Stockhausen, involving the projection, expansion, and Ausmultiplikation of either a single melody-formula, or a two- or three-voice contrapuntal construction.",composition_de_formule,YES
,bn:03800985n,,footed_drum,"A footed drum is a class of membranophone, of Native American and Polynesian origin, characterized by an open area at the bottom of the instrument, held by feet.",tambour_à_pieds,YES
,bn:02802028n,,folk_process,"In the study of folklore, the folk process is the way folk material, especially stories, music, and other art, is transformed and re-adapted in the process of its transmission from person to person and from generation to generation.",folk_process,YES
,bn:02802028n,,folk_process,"In the study of folklore, the folk process is the way folk material, especially stories, music, and other art, is transformed and re-adapted in the process of its transmission from person to person and from generation to generation.",processus_folklorique,YES
,bn:02354997n,,"flûte_d'amour, flute_d'amour, flauto_d'amore, liebesflöte, flute_d'amore","The flûte d'amour is an uncommon member of the Western concert flute family, pitched in A♭, A, or B♭ and is intermediate in size between the modern C concert flute and the alto flute in G. It is the alto member of the flute family.",flûte_d'amour,YES
,bn:02354997n,,"flûte_d'amour, flute_d'amour, flauto_d'amore, liebesflöte, flute_d'amore","The flûte d'amour is an uncommon member of the Western concert flute family, pitched in A♭, A, or B♭ and is intermediate in size between the modern C concert flute and the alto flute in G. It is the alto member of the flute family.",flûte_ténor,YES
,bn:02459805n,,flumpet,The Flumpet is a hybrid brass instrument that shares the construction and timbral qualities of a trumpet and flugelhorn.,flumpet,YES
,bn:02317267n,,"flexing, flexing_dance","FlexN, also spelled as Flexing, is a style of street dance from Brooklyn, New York that is characterized by rhythmic contortionist movement combined with waving, floor moves, and gliding.",FlexN,YES
,bn:02317267n,,"flexing, flexing_dance","FlexN, also spelled as Flexing, is a style of street dance from Brooklyn, New York that is characterized by rhythmic contortionist movement combined with waving, floor moves, and gliding.",flexing_dance,YES
,bn:03313889n,,"five-finger_exercise, five_finger_exercise",A five-finger exercise is a musical composition designed primarily to exercise all five fingers of the hand.,five-finger_exercise,YES
,bn:14825727n,,"fish-drum, fish_drum",The fish drum is a Chinese percussion instrument.,fish_drum,YES
,bn:03516422n,,"firebird, larry_ramirez",The Firebird is a type of trumpet with the standard three valves and the addition of a trombone-style slide.,firebird,YES
,bn:02650727n,,"filter, video_filter",A video filter is a software component that is used to decode audio and video.,filtre_vidéo,YES
,bn:02714790n,,"fangxiang, fang_xiang, fang_hsiang, fang-xiang","The fangxiang is an organized-suspended Chinese metallophone that has been used for over 1,000 years.",fangxiang,YES
,bn:03379666n,,falset,Falset is the latitude for a brasswind player's pitch-control of a harmonic by adjusting lip or air pressure.,falset,YES
,bn:03252230n,,"extension, vocal_extensions","In music, an extension is a set of musical notes that lie outside the standard range or tessitura.",extension_vocale,YES
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,musicologie_évolutive,YES
,bn:03642400n,,evolutionary_music,"Evolutionary music is the audio counterpart to evolutionary art, whereby algorithmic music is created using an evolutionary algorithm.",musique_évolutionniste,YES
,bn:03714894n,,"european_hip_hop, european_rap, europe_hip_hop",European hip hop is hip hop music created by European musicians.,hip_hop_européen,YES
,bn:02116586n,,euphiction,"Euphiction is a writing genre where writers do literary ""cover versions"" of specific songs, a marriage of musical inspiration with the written word, or a story that works like a three-minute single.",euphiction,YES
,bn:02100184n,,"ethno_jazz, world_jazz, ethno-jazz","Ethno jazz, also known as world jazz, is a subgenre of jazz and world music, developed internationally in the 1950s and '60s and broadly characterized by a combination of traditional jazz and non-Western musical elements.",ethno_jazz,YES
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,errenzhuan,YES
,bn:03111742n,,"emancipation_of_the_dissonance, emancipation_of_dissonance","The emancipation of the dissonance was a concept or goal put forth by composer Arnold Schoenberg and others, including his pupil Anton Webern.",émancipation_de_la_dissonance,YES
,bn:03320240n,,electronic_tanpura,"An electronic tanpura is an electronic instrument that replicates the sound of an Indian string instrument known as the tanpura, used to provide a constant drone to accompany another's vocal or instrumental melody.",tanpura_électronique,YES
,bn:03150958n,,elastic_scoring,Elastic scoring is a style of orchestration or music arrangement that was first used by the Australian composer Percy Grainger.,notation_élastique,YES
,bn:03391351n,,"ektal, ek_tal, ektaal",Ektal or Ektaal is a tala in Indian music.,ektal,YES
,bn:16568381n,,"edwardian_musical_comedy, edwardian_musical_comedies, edwardian_musicals, edwardian_musical_theatre","Edwardian musical comedy was a form of British musical theatre that extended beyond the reign of King Edward VII in both directions, beginning in the early 1890s, when the Gilbert and Sullivan operas' dominance had ended, until the rise of the American musicals by Jerome Kern, Rodgers and Hart, George Gershwin and Cole Porter following the First World War.",comédie_musicale_édouardienne,YES
,bn:03836388n,,"eclecticism_in_music, eclectic_music, eclecticism, musical_eclecticism","In music, eclecticism is the conscious use of styles alien to the composer's own nature, or from a bygone era.",éclectisme_dans_la_musique,YES
,bn:03178723n,,early_british_popular_music,"Early British popular music, in the sense of commercial music enjoyed by the people, can be seen to originate in the 16th and 17th centuries with the arrival of the broadside ballad as a result of the print revolution, which were sold cheaply and in great numbers until the 19th century.",première_musique_populaire_britannique,YES
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",yixianqin,YES
,bn:03633698n,,dutch_jazz,Dutch jazz refers to the jazz music of the Netherlands.,jazz_néerlandais,YES
,bn:03132378n,,"duffmuttu, duff_muttu, dhub_muttu, daffmuttu",Duffmuttu is an art form prevalent in the Malabar region of the state of Kerala in south India.,duffmutt,YES
